"Id","SalePrice"
2853,219760.111752992
2854,142966.945159157
2855,194015.328050959
2856,189327.475903669
2857,183715.942288438
2858,197103.04272879
2859,115702.504434492
2860,159908.195841963
2861,112907.846003724
2862,195224.699350461
2863,159908.195841963
2864,232796.756539171
2865,137344.306910959
2866,142759.819745826
2867,107395.412073979
2868,95925.8788754321
2869,87589.7873744746
2870,119639.887155146
2871,159908.195841963
2872,51949.0343321813
2873,87010.6448874026
2874,132901.156343992
2875,104262.593122422
2876,179223.202456525
2877,141624.673840274
2878,127655.890653675
2879,125775.941257804
2880,94989.0878272091
2881,123766.414236618
2882,148691.475291256
2883,180880.680614282
2884,202044.865118324
2885,176712.710616005
2886,200584.465667883
2887,87974.5698075977
2888,154470.589490817
2889,159908.195841963
2890,88301.6833425621
2891,130626.721471038
2892,159908.195841963
2893,159908.195841963
2894,159908.195841963
2895,290077.786265923
2896,250331.966367581
2897,204295.414446062
2898,144299.338163831
2899,211742.721286743
2900,152594.493402877
2901,195313.712959997
2902,199632.540805895
2903,312819.149273065
2904,339444.998171436
2905,159908.195841963
2906,198148.424176351
2907,113461.731049031
2908,132966.32230422
2909,148804.7335796
2910,159908.195841963
2911,83153.3901873936
2912,151421.59792391
2913,79756.3297307118
2914,159908.195841963
2915,159908.195841963
2916,80758.9446256247
2917,150618.687077748
2918,159908.195841963
2919,233081.176633943
